1.79769e+308 0.000347627 0.0003436 0.000331634 0.000326715 0.000323795 0.000309102 0.000297887 0.000294156 0.000293655 0.000347627 0.0003436 0.000331634 0.000326715 0.000323795 0.000309102 0.000297887 0.000294156 0.000293655 0.000293321 0.000291854 0.000285395 0.000284943 0.00028372 0.000282161 0.00028215 0.000279799 0.00027971 0.00027458 0.000273706 0.000273051 0.00027152 0.000271478 0.000271245 0.000270085 0.000269079 0.000267305 0.000267272 0.000266918 0.000266767 0.000266424 0.000264832 0.000260569 0.000257654 0.000257099 0.000256391 0.000256022 0.000255404 0.000254568 0.000254511 0.000254444 0.000254224 0.00025371 0.000253592 0.000252991 0.00154298 0.00119275 0.000454807 0.00042798 0.000390252 0.000380754 0.000376173 0.00037152 0.000342797 0.000333265 0.00119275 0.000454807 0.000454807 0.00042798 0.00042798 0.00042798 0.000390252 0.000390252 0.000390252 0.000380754 0.000380754 0.000380754 0.000376173 0.000376173 0.000376173 0.00037152 0.00037152 0.00037152 0.00037152 0.00037152 0.00037152 0.00037152 0.000342797 0.000342797 0.000342797 0.000342797 0.000333265 0.000333265 0.000333265 0.000333265 0.000321767 0.000321767 0.000321767 0.000321767 0.000321277 0.000321277 0.000321277 0.000321277 0.000319023 0.000319023 0.000319023 0.000319023 0.000302328 0.000302328 0.000302328 0.0113718 0.00348283 0.00317384 0.0012001 0.000551032 0.00054202 0.000535961 0.00045778 0.00043777 0.00038909 0.00348283 0.00317384 0.00317384 0.0012001 0.0012001 0.0012001 0.000551032 0.000551032 0.000551032 0.000551032 0.00054202 0.00054202 0.00054202 0.00054202 0.00054202 0.000535961 0.000535961 0.000535961 0.000535961 0.000535961 0.00045778 0.00045778 0.00045778 0.00045778 0.00045778 0.00045778 0.00043777 0.00043777 0.00043777 0.00043777 0.00043777 0.00043777 0.00043777 0.00043777 0.00038909 0.00038909 0.00038909 0.00038909 0.00038909 0.00038909 0.00038909 0.00038909 0.00038909 0.00037933 0.00037933 
1.79769e+308 0.000347196 0.000343326 0.000333433 0.000332531 0.000324075 0.00030301 0.000301198 0.000294563 0.00029215 0.000347196 0.000343326 0.000333433 0.000332531 0.000324075 0.00030301 0.000301198 0.000294563 0.00029215 0.000291964 0.000291005 0.000289657 0.000286446 0.000283916 0.000282209 0.000280323 0.000279645 0.000279509 0.000277226 0.00027702 0.000273635 0.00027323 0.000272612 0.000271263 0.000270853 0.000270257 0.000269688 0.000268058 0.000266701 0.000266639 0.000265744 0.000265212 0.000265045 0.000263498 0.000262783 0.000262294 0.00026178 0.000261017 0.000260655 0.000260264 0.000258547 0.000258051 0.000256778 0.000255912 0.000255568 0.00826487 0.00292113 0.00180631 0.00177419 0.0011142 0.00057131 0.00054705 0.000447197 0.000386769 0.000382393 0.00292113 0.00180631 0.00180631 0.00177419 0.00177419 0.0011142 0.0011142 0.0011142 0.0011142 0.00103634 0.00057131 0.00057131 0.00057131 0.00057131 0.00057131 0.00054705 0.00054705 0.00054705 0.00054705 0.00054705 0.00054705 0.000447197 0.000447197 0.000447197 0.000447197 0.000447197 0.000447197 0.000447197 0.000386769 0.000386769 0.000386769 0.000386769 0.000386769 0.000386769 0.000386769 0.000382393 0.000382393 0.000382393 0.000382393 0.000382393 0.000382393 0.000382393 0.000370041 0.000370041 0.000370041 0.0123094 0.00335901 0.00323796 0.0008744 0.000571102 0.000549352 0.00051799 0.00045288 0.00022497 0.0002104 0.00335901 0.00323796 0.00323796 0.0008744 0.0008744 0.0008744 0.000571102 0.000571102 0.000571102 0.000571102 0.000549352 0.000549352 0.000549352 0.000549352 0.00051799 0.00051799 0.00051799 0.00051799 0.00051799 0.00051799 0.00045288 0.00045288 0.00045288 0.00045288 0.00045288 0.00045288 0.00022497 0.00022497 0.00022497 0.00022497 0.00022497 0.00022497 0.00022497 0.00022497 0.0002104 0.0002104 0.0002104 0.0002104 0.0002104 0.0002104 0.0002104 0.0002104 0.00020634 0.00020634 0.00020634 
1.79769e+308 0.000347183 0.000344113 0.000332418 0.000322656 0.000313067 0.000310529 0.000300646 0.000298724 0.000296889 0.000347183 0.000344113 0.000332418 0.000322656 0.000313067 0.000310529 0.000300646 0.000298724 0.000296889 0.000292171 0.000290888 0.000290058 0.000284386 0.000282962 0.000280195 0.00028003 0.000276223 0.000275363 0.000274517 0.000273772 0.000273722 0.000272651 0.000272507 0.000272181 0.000270534 0.000270514 0.000269825 0.000269686 0.000269262 0.000268757 0.000268134 0.000267086 0.000264617 0.000264364 0.000260974 0.000259625 0.000259182 0.00025776 0.000257349 0.000256217 0.00025539 0.000254058 0.000253592 0.000253549 0.000252888 0.004861 0.00444012 0.0015674 0.001257 0.000428605 0.00042398 0.000391985 0.000381262 0.000372486 0.000341999 0.0035298 0.0015674 0.0015674 0.001257 0.001257 0.00115337 0.000428605 0.000428605 0.000428605 0.000428605 0.00042398 0.00042398 0.00042398 0.00042398 0.00042398 0.000391985 0.000391985 0.000391985 0.000391985 0.000391985 0.000381262 0.000381262 0.000381262 0.000381262 0.000381262 0.000372486 0.000372486 0.000372486 0.000372486 0.000372486 0.000341999 0.000341999 0.000341999 0.000341999 0.000341999 0.000332698 0.000332698 0.000332698 0.000332698 0.000332698 0.000322118 0.000322118 0.000322118 0.000322118 0.000322118 0.0124056 0.00347101 0.0032472 0.0008885 0.00058416 0.00054839 0.000542367 0.00044316 0.0003726 0.0001991 0.00347101 0.0032472 0.0032472 0.0008885 0.0008885 0.0008885 0.00058416 0.00058416 0.00058416 0.00058416 0.00054839 0.00054839 0.00054839 0.00054839 0.00054839 0.000542367 0.000542367 0.000542367 0.000542367 0.000542367 0.00044316 0.00044316 0.00044316 0.00044316 0.00044316 0.00044316 0.0003726 0.0003726 0.0003726 0.0003726 0.0003726 0.0003726 0.0003726 0.0003726 0.0001991 0.0001991 0.0001991 0.0001991 0.0001991 0.0001991 0.0001991 0.0001991 0.00016793 0.00016591 0.00016591 
1.79769e+308 0.000345493 0.000342703 0.000332433 0.000319924 0.000309059 0.000302895 0.000297043 0.000293143 0.000292128 0.000345493 0.000342703 0.000332433 0.000319924 0.000309059 0.000302895 0.000297043 0.000293143 0.000292128 0.000291506 0.000289342 0.000287974 0.000286445 0.000284435 0.000284181 0.000283711 0.000283513 0.000280917 0.000280538 0.000275347 0.000274322 0.000273948 0.000272543 0.000270398 0.000269028 0.000268844 0.000268837 0.000268555 0.000268473 0.000267277 0.000266622 0.000264764 0.000264356 0.000264237 0.000263509 0.000263066 0.000262645 0.000262506 0.000259409 0.000259103 0.000258343 0.000256605 0.000256484 0.000255549 0.000253914 0.00640647 0.00574224 0.00336719 0.00174885 0.00119063 0.000453054 0.000409269 0.000389794 0.000380606 0.000366875 0.00336719 0.00331975 0.00174885 0.00174885 0.00174885 0.00119063 0.00119063 0.00119063 0.00119063 0.00102115 0.000453054 0.000453054 0.000453054 0.000453054 0.000453054 0.000409269 0.000409269 0.000409269 0.000409269 0.000409269 0.000389794 0.000389794 0.000389794 0.000389794 0.000389794 0.000380606 0.000380606 0.000380606 0.000380606 0.000380606 0.000366875 0.000366875 0.000366875 0.000366875 0.000366875 0.00034228 0.00034228 0.00034228 0.00034228 0.00034228 0.000337179 0.000337179 0.000337179 0.000337179 0.000337179 0.0120155 0.00411347 0.00341407 0.0010106 0.000565136 0.000558668 0.00055342 0.0005387 0.0005118 0.00042275 0.00411347 0.00341407 0.00341407 0.0010106 0.0010106 0.0010106 0.000565136 0.000565136 0.000565136 0.000565136 0.000558668 0.000558668 0.000558668 0.000558668 0.00055342 0.00055342 0.00055342 0.00055342 0.00055342 0.000538766 0.0005387 0.0005387 0.0005387 0.0005387 0.0005387 0.0005387 0.0005387 0.0005118 0.0005118 0.0005118 0.0005118 0.0005118 0.0005118 0.0005118 0.00042275 0.00042275 0.00042275 0.00042275 0.00042275 0.00042275 0.00042275 0.00042275 0.00036747 0.00036747 0.00036747 
1.79769e+308 0.000397873 0.000348506 0.000320396 0.00031849 0.00029972 0.000298152 0.000296833 0.000292187 0.000291094 0.000397873 0.000348506 0.000320396 0.00031849 0.00029972 0.000298152 0.000296833 0.000292187 0.000291094 0.000284818 0.000283656 0.000283611 0.000283103 0.000282345 0.000282071 0.00028166 0.000280806 0.000279213 0.000278816 0.000277861 0.000276427 0.000275354 0.000274609 0.00027396 0.000272987 0.000272441 0.000270542 0.000269143 0.000266697 0.000266007 0.000265716 0.000264539 0.000264462 0.000264178 0.000263749 0.000263562 0.000263274 0.000263206 0.000262148 0.00026057 0.000260201 0.000260147 0.000259563 0.000259243 0.000258507 0.0035519 0.0026276 0.00087502 0.00048775 0.000456634 0.000440146 0.000399708 0.000389322 0.000373498 0.000363064 0.0014778 0.00087502 0.00087502 0.00048775 0.00048775 0.00048775 0.000456634 0.000456634 0.000456634 0.000456634 0.000440146 0.000440146 0.000440146 0.000440146 0.000399708 0.000399708 0.000399708 0.000399708 0.000389322 0.000389322 0.000389322 0.000389322 0.000373498 0.000373498 0.000373498 0.000373498 0.000363064 0.000363064 0.000363064 0.000363064 0.000344788 0.000344788 0.000344788 0.000344788 0.000342831 0.000342831 0.000342831 0.000342831 0.000336023 0.000336023 0.000336023 0.000336023 0.000328738 0.000328738 0.000328738 0.0122512 0.0035046 0.00305463 0.0012071 0.00113179 0.000672764 0.00053858 0.000492599 0.0004714 0.00046517 0.0035046 0.00305463 0.00305463 0.0012071 0.0012071 0.0012071 0.00113179 0.00113179 0.00113179 0.00113179 0.000672764 0.000672764 0.000672764 0.000672764 0.000672764 0.00053858 0.00053858 0.00053858 0.00053858 0.00053858 0.000492599 0.000492599 0.000492599 0.000492599 0.000492599 0.000492599 0.0004714 0.0004714 0.0004714 0.0004714 0.0004714 0.0004714 0.0004714 0.0004714 0.00046517 0.00046517 0.00046517 0.00046517 0.00046517 0.00046517 0.00046517 0.00046517 0.00046517 0.00045655 0.00034506 
1.79769e+308 0.000345943 0.000340964 0.00033208 0.000325218 0.000317965 0.000310132 0.000299429 0.000291525 0.000291366 0.000345943 0.000340964 0.00033208 0.000325218 0.000317965 0.000310132 0.000299429 0.000291525 0.000291366 0.000290954 0.000287116 0.0002866 0.000285663 0.0002843 0.000281581 0.000281357 0.00028013 0.000278818 0.000278579 0.000277039 0.000275515 0.000272116 0.000271766 0.000271484 0.00027103 0.000270375 0.000270349 0.000268708 0.000268301 0.000267211 0.00026647 0.000264547 0.000262747 0.000262105 0.000259084 0.000258485 0.000257968 0.000255939 0.000255412 0.000255152 0.000254401 0.000253193 0.000253161 0.000252865 0.000252523 0.0018456 0.00096059 0.000458522 0.000390535 0.000382847 0.000375225 0.00037225 0.000341606 0.0003375 0.000327584 0.00096059 0.000458522 0.000458522 0.000390535 0.000390535 0.000382847 0.000382847 0.000375225 0.000375225 0.00037225 0.00037225 0.00037225 0.00037225 0.00037225 0.00037225 0.000341606 0.000341606 0.000341606 0.0003375 0.0003375 0.0003375 0.0003375 0.0003375 0.0003375 0.0003375 0.0003375 0.000327584 0.000327584 0.000327584 0.000327584 0.000320955 0.000320955 0.000320955 0.000320955 0.000319017 0.000319017 0.000319017 0.000319017 0.000302641 0.000302641 0.000302641 0.000302641 0.000298469 0.000298469 0.000298469 0.0111826 0.00352815 0.00341872 0.0012869 0.00057044 0.0005554 0.000542334 0.00044958 0.00043435 0.00040788 0.00352815 0.00341872 0.00341872 0.0012869 0.0012869 0.0012869 0.00057044 0.00057044 0.00057044 0.00057044 0.0005554 0.0005554 0.0005554 0.0005554 0.0005554 0.000542334 0.000542334 0.000542334 0.000542334 0.000542334 0.00044958 0.00044958 0.00044958 0.00044958 0.00044958 0.00044958 0.00044958 0.00043435 0.00043435 0.00043435 0.00043435 0.00043435 0.00043435 0.00043435 0.00040788 0.00040788 0.00040788 0.00040788 0.00040788 0.00040788 0.00040788 0.00040788 0.00040788 0.0002621 0.0002621 
1.79769e+308 0.000346168 0.000342727 0.000332681 0.000323619 0.00030427 0.000303275 0.000293676 0.000291533 0.000290293 0.000346168 0.000342727 0.000332681 0.000323619 0.00030427 0.000303275 0.000293676 0.000291533 0.000290293 0.000290035 0.000289752 0.000288796 0.000288533 0.0002842 0.000284177 0.000283216 0.000282552 0.000280765 0.000279878 0.00027949 0.000277946 0.00027416 0.000273326 0.000269528 0.000269245 0.000268659 0.000268205 0.000268097 0.000268076 0.000268002 0.000267541 0.000267099 0.000265392 0.000265106 0.000264925 0.000264404 0.000263361 0.000262628 0.000261344 0.000259689 0.000259139 0.000258629 0.000256213 0.00025544 0.000254944 0.00991594 0.0020511 0.00114864 0.00047218 0.000465596 0.000463865 0.00038902 0.00037886 0.000367883 0.000359002 0.0020511 0.00114864 0.00114864 0.00047218 0.00047218 0.00047218 0.000465596 0.000465596 0.000465596 0.000465596 0.000463865 0.000463865 0.000463865 0.000463865 0.00038902 0.00038902 0.00038902 0.00038902 0.00037886 0.00037886 0.00037886 0.00037886 0.000367883 0.000367883 0.000367883 0.000367883 0.000359002 0.000359002 0.000359002 0.000359002 0.000342195 0.000342195 0.000342195 0.000342195 0.000330575 0.000330575 0.000330575 0.000330575 0.000328442 0.000328442 0.000328442 0.000328442 0.000319709 0.000319709 0.000319709 0.0116137 0.0043056 0.00346164 0.0007988 0.000560807 0.000537984 0.00052507 0.00040828 0.00029297 0.0002526 0.0043056 0.00346164 0.00346164 0.0007988 0.0007988 0.0007988 0.000560807 0.000560807 0.000560807 0.000560807 0.000537984 0.000537984 0.000537984 0.000537984 0.00052507 0.00052507 0.00052507 0.00052507 0.00052507 0.00052507 0.00040828 0.00040828 0.00040828 0.00040828 0.00040828 0.00040828 0.00029297 0.00029297 0.00029297 0.00029297 0.00029297 0.00029297 0.00029297 0.00029297 0.0002526 0.0002526 0.0002526 0.0002526 0.0002526 0.0002526 0.0002526 0.0002526 0.0002333 0.0002333 0.0002333 
1.79769e+308 0.000394547 0.000374934 0.000345204 0.000340353 0.000334887 0.000316089 0.000312991 0.000306364 0.000304527 0.000394547 0.000374934 0.000345204 0.000340353 0.000334887 0.000316089 0.000312991 0.000306364 0.000304527 0.000302981 0.000302575 0.000298204 0.000297727 0.000297418 0.000296655 0.000296204 0.000294862 0.000294169 0.000293552 0.000292844 0.000290916 0.000289037 0.000287519 0.000286646 0.000285708 0.000285687 0.000285677 0.000285386 0.000284921 0.000284731 0.000281902 0.000281011 0.000280054 0.000279612 0.000278172 0.000278028 0.000277232 0.000275558 0.000275179 0.000274028 0.000271779 0.000270022 0.000269205 0.000268858 0.000265618 0.00891094 0.00805565 0.00420228 0.00149104 0.000564985 0.000507891 0.000507428 0.000436823 0.00042922 0.000405186 0.00420228 0.00310532 0.00227501 0.00149104 0.00149104 0.00149104 0.000564985 0.000564985 0.000564985 0.000564985 0.000507891 0.000507891 0.000507891 0.000507891 0.000507428 0.000507428 0.000507428 0.000507428 0.000436823 0.000436823 0.000436823 0.000436823 0.00042922 0.00042922 0.00042922 0.00042922 0.00042922 0.00042922 0.00042922 0.00042922 0.000405186 0.000405186 0.000405186 0.000405186 0.000405186 0.000393134 0.000393134 0.000393134 0.000393134 0.000393134 0.000388931 0.000388931 0.000388931 0.000388931 0.000388931 0.0118728 0.0032319 0.0026499 0.00139709 0.00088766 0.00066879 0.000579314 0.00052352 0.000519569 0.0003551 0.0032319 0.0026499 0.0026499 0.00139709 0.00139709 0.00139709 0.00088766 0.00088766 0.00088766 0.00088766 0.00066879 0.00066879 0.00066879 0.00066879 0.000579314 0.000579314 0.000579314 0.000579314 0.000579314 0.000579314 0.00053116 0.00052352 0.00052352 0.00052352 0.00052352 0.00052352 0.00052352 0.00052352 0.000519569 0.000519569 0.000519569 0.000519569 0.000519569 0.000519569 0.000519569 0.0003551 0.0003551 0.0003551 0.0003551 0.0003551 0.0003551 0.0003551 0.0003551 0.0003551 0.00028888 
1.79769e+308 0.000348169 0.000347697 0.000323476 0.00032331 0.000317376 0.000302446 0.000301371 0.000297909 0.000296114 0.000348169 0.000347697 0.000323476 0.00032331 0.000317376 0.000302446 0.000301371 0.000297909 0.000296114 0.000287806 0.000287365 0.000286387 0.000284289 0.000282907 0.000282548 0.000281914 0.000280132 0.000277431 0.000276929 0.000275779 0.000273851 0.000273773 0.000273691 0.000273138 0.000270521 0.000268321 0.00026778 0.000267498 0.000266235 0.000266064 0.0002654 0.00026475 0.000264684 0.000262436 0.000261695 0.000260445 0.000260061 0.000258644 0.00025828 0.000258149 0.00025809 0.000257612 0.000256575 0.000256428 0.000255899 0.00695564 0.0030636 0.00048498 0.000392578 0.000391292 0.000380423 0.000370441 0.000342787 0.000328322 0.00032378 0.0030636 0.00048498 0.00048498 0.000392578 0.000392578 0.000391292 0.000391292 0.000380423 0.000380423 0.000370441 0.000370441 0.000342787 0.000342787 0.000328322 0.000328322 0.00032378 0.00032378 0.000317674 0.000317674 0.000317585 0.000317585 0.000314389 0.000314389 0.000310734 0.000310734 0.000306125 0.000306125 0.000305463 0.000305463 0.000296635 0.000296635 0.000288262 0.000288262 0.000284774 0.000284774 0.00028447 0.00028447 0.00027431 0.00027431 0.00027431 0.00027074 0.00027074 0.00027074 0.00027074 0.00027074 0.0113998 0.00349609 0.00321163 0.0010831 0.000590492 0.000543671 0.00049983 0.00049539 0.00037806 0.00031264 0.00349609 0.00321163 0.00321163 0.0010831 0.0010831 0.0010831 0.000590492 0.000590492 0.000590492 0.000590492 0.000543671 0.000543671 0.000543671 0.000543671 0.00049983 0.00049983 0.00049983 0.00049983 0.00049983 0.00049983 0.00049539 0.00049539 0.00049539 0.00049539 0.00049539 0.00049539 0.00049539 0.00037806 0.00037806 0.00037806 0.00037806 0.00037806 0.00037806 0.00037806 0.00031264 0.00031264 0.00031264 0.00031264 0.00031264 0.00031264 0.00031264 0.00031264 0.00031264 0.00023348 0.00023348 
1.79769e+308 0.000371101 0.000345073 0.00034314 0.0003316 0.000326445 0.000315176 0.000304364 0.000298687 0.000294167 0.000371101 0.000345073 0.00034314 0.0003316 0.000326445 0.000315176 0.000304364 0.000298687 0.000294167 0.000291256 0.0002896 0.000288634 0.000285369 0.000284916 0.000282748 0.000281771 0.000281494 0.000280617 0.000278172 0.000277097 0.000276138 0.000275583 0.000274551 0.000274451 0.000272151 0.000271324 0.000271314 0.000270312 0.000270232 0.000269059 0.000268004 0.000267729 0.000266702 0.000266149 0.000265581 0.000263459 0.000262844 0.000261821 0.000261178 0.000258045 0.000257956 0.000256751 0.000255787 0.000255325 0.000254407 0.00163919 0.0014169 0.00106782 0.00078896 0.000449026 0.000391092 0.000383835 0.000369798 0.000345143 0.000332904 0.0014169 0.00106782 0.00106782 0.00078896 0.00078896 0.000449026 0.000449026 0.000449026 0.000449026 0.00040737 0.000391092 0.000391092 0.000391092 0.000391092 0.000383835 0.000383835 0.000383835 0.000383835 0.000369798 0.000369798 0.000369798 0.000369798 0.000345143 0.000345143 0.000345143 0.000345143 0.000332904 0.000332904 0.000332904 0.000332904 0.000321995 0.000321995 0.000321995 0.000321995 0.000316921 0.000316921 0.000316921 0.000316921 0.0003072 0.0003072 0.0003072 0.0003072 0.0003072 0.0003072 0.0003072 0.0118602 0.00387112 0.00336967 0.0009669 0.000561928 0.00054854 0.000541386 0.00042907 0.00032179 0.00028514 0.00387112 0.00336967 0.00336967 0.0009669 0.0009669 0.0009669 0.000561928 0.000561928 0.000561928 0.000561928 0.00054854 0.00054854 0.00054854 0.00054854 0.00054854 0.000541386 0.000541386 0.000541386 0.000541386 0.000541386 0.00042907 0.00042907 0.00042907 0.00042907 0.00042907 0.00042907 0.00032179 0.00032179 0.00032179 0.00032179 0.00032179 0.00032179 0.00032179 0.00028514 0.00028514 0.00028514 0.00028514 0.00028514 0.00028514 0.00028514 0.00028514 0.00028514 0.00026923 0.00026923 0.00026923 
